order_id,estimated_delivery_time,delivery_time
6d6783e9e03bc56ba0d4f018d45babe3,7,1
0d29f866f714402153c7a02ca8bf6134,7,
9a44abc905204e1ab8b71a8b7cb4b838,7,
2da6df6ecc3f69f3642ce1fafad85d5a,7,
67d06af97696c95df2bb26acf82db637,7,
31b82ff746d73aeab9bc070c10156273,7,
8ec3dc58218022294d63f307fb8adaba,7,
d55668bb11f39447c1b40421a936e403,7,
99b3fb1a943fa5d4af2a3386f00fdd19,7,
569d43a54c364df5b367ab33e96eacf0,7,
940018724d5c0c1847f642dc1d8d0ea2,7,
95e6053477d7169c64e6a34a3e329cb7,7,
2c990009034e1fc83904584b26b5fd25,7,
3438960569bf3e42fa63f8e7bab0ac03,7,
02de1e44936e56ddc1621c46d86bf91e,7,
fdbbb1715d0c62c714e2a8178b95dd54,8,
e1cbcc0a628610d3a838acf58bb4a8a5,8,
ab6d84885a2b1513ec4035973c08460f,8,
583174fbe37d3d5f0d6661be3aad1786,8,
f289bb2bb19d49b2e6aa64cb10b0e4bc,8,
a8aa2cd070eeac7e4368cae3d8222e2b,8,7
f21047183b971c406e3fb28df8e9d5a8,8,7
e69c09a33d9b7edf03204eb2f7e828b1,8,3
ca91862f94f3eb805b394ae462b669a6,8,3
bf2df7aa2130e882e1e4f43b2dfe1875,8,3
d5fbeedc85190ba88580d6f82d1d5ed3,8,0
71e71375082a5e27ffdb861ad5c1f847,8,8
34a1e7e0bd6987d552a7b050ad68a314,8,1
7caf5a3cc5b5e6a117a963be598bbae1,8,4
70af58ec6113d2f1bb7f6db857208687,8,1
347fd41d0f1089cc83a4fc100a95f3f8,8,7
c03349d196d2c2e31e41e29d06396cbf,8,1
bdd374a843bda6af81c48e0680622729,8,12
caebb338f575e41c6ff53ac124033ccb,8,2
7714757e3e3208a4bb46a46e52596c78,8,3
deb56ff7a4c8b6ca2a4499ad9acc3b5a,8,3
055d978254ef5cedea2b841646d888f1,8,4
cdaa116d3c2521b4b6976043508d0943,8,10
5802070896d144b2186d3c280570c99e,8,6
3236502189f81db24c16f560eb9249c4,8,2
14de412ae0efc05d642771ab3bff5da6,8,2
6ec804b7799bf7e38aeeb28d8f470877,8,2
675b1c40d6b0d4397714c1087eeafb01,8,2
0510fbef17088fdb22eed8b459322c62,8,1
321c2c691df365d1219bbd6cd6257f11,8,4
7e73a37d2876badd7341bc42b0c1ac42,8,1
7eff82e591eb71184b50c3dfbfc7fd45,8,13
b149acf7e57747cd966a1f1a11e98e05,8,1
03c16ffcf7b8792fa870d8cd7abc4b7f,8,2
628c545b23b29ba5b8c94769cbbc6ed2,8,1
d0d828105d7a6106d4b6cfd55607c278,8,2
5946778f2ee1bc2f6514f8e1cad43971,8,3
350885c9ea4a1a48519246d7ea5518ea,8,3
0b7260709eb6a2884329b5ec9ef2b2a6,8,1
814e45bc69c7eb4ce275408afbec6633,8,6
520fe4623f683411666af8d286b981b9,8,3
be8f81fbf4bdf643e1f5548aa269bbef,8,2
237fe1628607420f6e0a5a4c4a64b298,8,4
aa2cd8b186c94011da9d0f80785a3f20,8,2
cf53791f14dde2f6520a9af8dc72c413,8,3
d8dbb44d7c5b1fd8e7f41b49e27053d7,8,104
963ed653f00e0f3db85dc163baac579c,8,1
6744ba320cc05c157f4ce99347a87e12,8,3
f26bbe1ba1d50321617831285d0fe62c,8,2
af4d478ab583f7d5a1c2eb0313ae763d,8,2
bc549579fe8b9728bac120abd8c20174,8,7
bba8e34d12ba008b7eb35407029a9ef2,8,7
67652712ccb6d4a88f063a50b60a1073,8,1
666be2ff7fdde94ab68358d3e33560ef,8,5
12d67f3bb7022b6f0f96a8189a811564,8,2
8f6dccb4b483eca3ba0237c1db35fd0c,8,9
47de47e95fde65f1092e4d067cc83e0e,8,6
e13fa6ca33d94bcbfd570edd20e475a9,8,2
6e8f7f46da15fa56cb1301de370968dc,8,2
eec7e98395df9643250ff81c7dd06443,8,2
90540cf8cf4df7ed6e10425cdfd522c9,8,5
6b3ff248b137a5f8d4efe61a1fd4ebbc,8,5
ce338e075a36068051ecff6802ab64ef,8,2
76b7b4a37af9d49cd67082d0c263aad2,8,5
0d79a28c125a4b427a4ee97d86e4546b,8,3
7dfab96276603768666b7f949b3ea66f,8,4
181d88a6f744e030ca70a35438735cb5,8,2
8145677825a046ef68ff103a47a8be48,8,7
ae49e90268bf29c43b79c9e447278c84,8,5
832a1a932cc75d80eed688d84730c5b8,8,1
70851db1e13131d3bf4bf7f71cb333b6,8,13
e41c6da781772f030e857c2b427a917a,8,5
2dc34deb58220e9ba1220d4a4f16c954,8,2
28e7148abde825a20fa617db02f92c99,8,2
8f705decc6b7168523d676183f61b950,8,2
a9e0a6c6c03e55d8c372293aeacfefbf,8,2
7fc7535937ccf9f5b27d59d19c0ae9ee,8,3
cc94a3db006a9dbbf0a57bda0091d616,8,3
73d4b4454cd4c30761c0aee44ba1f1d3,8,4
cef338e968dd35054b01bf8811b30779,8,1
7cbc4b1a42129d7c6f9b4f14371ac4c3,8,2
e49d0607832db7c3b1343764225d8df6,8,2
36eb3c711e799624b2138786f704d202,8,2
1b4ba3cd652dda7ec4b796a7982f326e,8,7
12871e7ec010930e767517686d955c47,8,1
2ab55ce9d54cd19626cf1540d2e6cadb,8,4
586c7a332a49228779ba40068cfeefb3,8,1
d5fcb259843dadf4153e199f5d555aae,8,4
0c5eda39e0658b7d2c514e27dd287cad,8,2
25e23f5fbf3139c628fe56c126c97391,8,3
953ee7496af2a4597b4a05df5ab44c1c,8,2
de6db4f3c511147d4ab0a44149a38960,8,5
77749ba00bdd3c6d19363c493a38bea5,8,6
768f78186d59eef3d5f40db13f5bcb8d,8,1
e0232e690d8db08e0abc81a3a744f9b7,8,9
aaf899ac4389cbf67485784ac38fce72,8,3
fa2501ee454804c1168d1687287f880b,8,3
4a47b1dd5336773ce156b344b1f2aff0,8,1
10910627bade59f9426abd86cf292846,8,2
e4175c48cab7af2bed0f9d9001f006af,8,3
4aa035e4e8e12fb1a3b3127f1c561760,8,2
2a4a59ba2f6ffd2ab64d38122a957cba,8,1
b3523c5c1899c917f8d8c7ba39cb5571,8,1
2da17c10595f4473acf4564e3bd57ce2,8,3
d7dfc2d3f206658f411ff6be69b5cb24,8,2
fc746d47c955d1db95910a81fb288e23,8,3
07c33a9470d0df2a30cc8a8ebd0288d1,8,6
97afe73fe13a14d269383825a8a32646,8,1
039df018e03e7c5db83bace2fa6af002,8,5
8416d26ac5ef346cd2926c3b35e1da86,8,5
fe6d6acf472f919a33bdc485082dafaa,8,2
240daaf6efd35c9e062dbfd0a74beb91,8,2
7b966a23d891f3f129f1bd76dfcfced9,8,7
71f28f100b9563aab8eeba751790d889,8,9
5defd57f9849f19ee76815ca3a3c8956,8,6
4c30ca1b003a7fb3999df965167d492d,8,2
377627ea55b004e8d55a2af17ba3c0e1,8,2
8b04755969f401703034739a68acf0b3,8,4
887c5d8c7e26394fd67b1ba6f1c72c7a,8,15
d3e53c591789724dcc2d50d69b06d55a,8,2
29704af83588033bed1de27af569ab14,8,11
1b877a226c140f9a912401a5af3bc572,8,2
d2c4b43f2986e614c4f281927c47d228,8,2
868cd870305713a260dbfe8d9603c6b2,8,4
e15b3513c9d37fdf4a36b88911a5c515,8,12
f9e91772b7c00e703b2ef5657ec53ee1,8,4
8a795486f112df15565463862960aa40,8,11
455283c5e3bdcef4ead05938fa665e79,8,1
a3d2749aaa405784d0e2b8472e420ca4,8,3
27b974fdb1343121e2a97ab9bfe080e2,8,3
d3a543aebcdb10da36e411d1b65a7493,8,4
b7ada522cfb63d2f443ab987bd38c885,8,2
989b311c6f1b2dc47aeec072786f1757,8,4
4b78a3c3971b83606a959d5c98208c66,8,4
7fd7278c76aae9bebdb986cfcd977150,8,4
a56dd0288c36351da4eed1f4c1c2ec09,8,2
b5c4f14a0dee74d81b66f57da41ef77c,8,2
8e0681f2a4f1f64042b59780dc46125d,8,3
c8da7aba86bfc11d56c767b13ba74d7f,8,9
ddf2697b0c774f17d443112b787af490,8,1
55b8090225e782a06895d20d302d5630,8,5
115986c6100a117f487af7dd08cbb2ce,8,1
4e7ca1c32e075c6efd8bdffeac2be58a,8,1
511ec73b8104809938ca0ee00706c0ca,8,2
c8682e224367b603f0ac144e77fabe14,8,1
5d1aca6ae03324b5398c241b3b402be7,8,2
3b1b1d0a19960310b9e033909f63f662,8,17
f492adf6fc3491e8dc0076c2383e6afa,8,2
e62d530c9b5d79b0b222e5a4542d71be,8,2
cb3e2226cd8c8ec4f82c8ee841db52f4,8,3
73c772511dcde525870ffbe869770da0,8,2
72d242bd537df6df087634f6065d7f62,8,2
00130c0eee84a3d909e75bc08c5c3ca1,8,1
704be8bf8fd6f9246d75c2e09734cdf7,8,3
88c4fe503028fe735969053f5459584f,8,3
6f4c29759e17be1153ee866b44393853,8,2
f045a5288c6c147b39b28a8a57357722,8,2
7dc8379a32999985a71e0653836c7f91,8,1
6e24be5a5995507b208981073d5b6820,8,2
ae2f641980402067f94b8dae36ea297f,8,1
dc03f474e6aa58b6f44b644ebc988d49,8,2
99500821b9a347353e010d41c2204481,8,2
6a3bb0cd9859ea8af859bd024ccb959d,8,1
4e74f6c3c70d626486d9b6b36f15c595,8,2
8155df3b8ca89f80f94f7b6722e750bb,8,2
22e3c9bb71d3ba4287ea3efaf617ece8,8,8
1ea8fa159bf5ec460bf24d669396a421,8,2
68799c633625dc15caa0419e5a64195b,8,2
6e0cccf352909a9f784049b8e9005e82,8,10
7ac7aa6251f124754c968e2a83346b96,8,2
20a97330a091c74984f7cd0018cd15e4,8,1
4d9e31ff85efba399f614db862300f50,8,7
90a2a9d4bf425c5a385fa319833fe1bf,8,1
958c6a70e60365b576dd696ad29bbca2,8,2
a42e9f17e34277db56eae85c479c8426,8,1
fd2f3b1ef3f5448ff37c4e0fea64c1cd,8,2
9303669209932e3a6996a76e56620d5f,8,2
932e09a4eba5fe1c7b8333f5b0d83d99,8,2
b86c548c0f0a5812048bcae563b28443,8,2
62bd1bdb09eaee292d99c84bb06ad4af,8,9
9fe32da158d0f7c1adb336ad3b69839b,8,3
b2472725debf23eabcb392ccb8401a4b,8,1
c11a22a599df12f33da9a25948a605ca,8,2
cab8cba54a55cc19762e10bf029dae6d,8,1
09c03e22399940d7e6fb194297ae84a3,8,2
0ad81eec70d65880c30299b73ac7945d,8,3
38c27dfc491d9aabf7733ae9a163f8af,8,1
1f4fe628fee06334b3c7f4a99233700c,8,3
eafb515f2cbb10b7de674ea74296f619,8,1
9b5852495fdc959c8d7d069b3c328502,8,2
609fe250465553b45a01fc8de7109383,8,2
6c78a9434dea28ba5f0dc29840509e67,8,2
c9e32538a07ba70090d3943f2fad8d3e,8,3
1e693ac6b55dd939e50702b971446d71,8,2
d860d32de96314e1c520c1dee7bbbde7,8,1
63114fe7881be901a26ef97cbd3b47a8,8,2
7c5cfb19cd59e93d54d251302ac8268c,8,6
aee682982e18eb4714ce9f97b15af5e2,8,2
5494d7febdfd2f93ebdb691782d56f02,8,4
e465563161981f1e1ab4195bf3c1ad4d,8,2
defab1e640d2aed0c5c98b1465ceb7b7,8,3
d1632cdbf90f11c2d5fa53d5c3deeadf,8,3
5ae462adc9fc09ec40e8eb915cecb4ca,8,3
4aa1a996d80cacb74d1653b2cf934be0,8,1
3c7871f5af3741b43672af62bf262d46,8,1
5feeb22d03c193159f3e223c2a87e745,8,1
8084fb81dfc973b3d492e788bfe45ab7,8,3
15b8b016ac9b68e6737f1b5eefaf6bc5,8,3
4f43220e9c5dadd3274d4458b281231e,8,1
01f66e58769f84129811d43eefd187fb,8,2
4144eb32a48743c5f18f443d704fbdb4,8,2
b77e821b63e7996ef7d5938586acd7e9,8,1
96ad9be0316145857baf1f238b12e42c,8,2
bbb7e3b704844468f580cf9f68b0ddd5,8,3
8e4614fbf9caf0cbe6bb3d1ac53d4f82,8,3
1b0e1058a094f333948edf16f4248323,8,3
442c441e8e8588cbf0f462423f7d864b,8,3
838f02ea52c8e48b8bc5ed2671e7bfd3,8,2
4a2882a91107820eb25a65e0190575b0,8,2
521061459524ada27c911dfdc0059314,8,4
612369de035e9ef7674cb2af64987979,8,4
dd96d2bc36b1b3227d9defe815e46b7e,8,2
756e1225dfaad77b4be2985df1ad2a31,8,3
654c5ae02ab59fb154d128fc5d5418e4,8,3
707a334be449a3283d0312d4290d8077,8,3
b56aea9fd0510dad0a8d11f4ec40e1bd,8,1
9b555fa3c1a9ac79415e947cde8180bd,8,1
be3e82e85f91b973f1fbc0c75fb1b465,8,2
703a50ce51c6547dfde74fd28cd92343,8,3
835654b76a16c7f8b71678907312f8b3,8,3
40ef667b4259d5f521a0fd1a093d0415,8,1
e1291e09e6eacd07121773233376f025,8,1
c006bbd1a1ae4337965b7ad0dac0c61e,8,2
6a2bbff940a0666437c99b8e604f54d5,8,2
5874a902f1718385ee6ec11b4745d642,8,3
d10503eeef371049c26e11de7d6552dc,8,1
dc17a6461db14f3625728b10493ef332,8,30
c1773baeca3e466698f90611606eadeb,8,28
d35c1cd70132b8215cbe4c943537d139,8,11
02521a906b13fc8ff9314bf88adc31ed,8,4
f656da44d1ac2f2be9875b2cc4ce7a94,8,3
119da8fe76c893e189ee759f82bbc8d6,8,3
632203abfe718597f34e8d7ed449b4cb,8,4
187a17302afec3ad360e610e19e455cc,8,3
3823f120a83e20af66f49d377207bbeb,8,3
f661f51c758806f369cc3c485ff6e936,8,3
8a16ff3cd34e92ae56b0bdcb66dc56e3,8,2
3502e8bea8fdd4b3d742891e1a1b8d90,8,4
97bf8b75ec5d43d2959e1bcc0c9b1fce,8,2
4e3ff55c4839ead2cfc1fbd7895c3b20,8,2
13753a4e6ae3b0201fb95003db4af823,8,2
d6758be9876c16ad5edf45b268d91626,8,1
9170186c3e28b22507dbc91c0da211ef,8,5
f23a721a16f4bf4439daf9d03ed9d1df,8,2
1d95cf3b52cc2ad7084239c958274b5c,8,4
6cac20dcd1e9ad064b34d1148de9b9ca,8,2
412fccb2b44a99b36714bca3fef8ad7b,8,1
1e51b2b229678b37addbfeb359d0e3ab,8,3
ac0f0875604883bfc9fa15344f01a207,8,3
a5274036a39a838ac50a4efaf8d0d66d,8,2
444444b7f836b844b14afe3e0fc9929f,8,4
ef28bc8d9d1354d38bf6c60248bae866,8,3
fa962e76e50f3469ae2abfa54e6d5be0,8,3
0492eead55cd90ba9690387cca2baa20,8,3
7904ad4690e52067be7de5f91f2ad3b3,8,2
03dffd456132253d009d20fc4a228c9b,8,2
02546acbfd2949a1f63c44ad04978ea1,8,3
656c5942e852b20473ae268796549007,8,3
e9b5a2375e8f252aaba047d5d20e4f84,8,2
2df2a222e520a870a74709dd945fb1dc,8,2
dd50520e43525f813b7b2de2422b29ac,8,2
6153dde2f6f01bdd93c35be85fed898d,8,6
ca37c8860a109a0908b33aa5e1d2f2bc,8,1
3a096f35d5eecf95ae3c9c9a50bfc700,8,4
d7b464f6f1a31734fefea7eb6e9a9908,8,3
13e22fa9743822ef30f7e3bdcfff69ee,8,6
624dc7bbc5e8bce830fd84e8ba75da2e,8,2
10a2c5cabdf1f2dadfa09ab7491f1f04,8,1
67528c4b8b629d9cbb51da492c6a9ec4,8,4
d836abb4444d8594455e9766104e958c,8,3
43c04de0613b79c2470b22e171cc848d,8,2
c67c6e7178cff9848b2d6556d1670fd8,8,3
f6ed70efbc4d10c18ee1897b7d1a7ae2,8,2
d3f5cac5ca660216eb21e93d54e9e384,8,1
4a69678ecf74bfd34260031c04329b68,8,2
5413211efa4372ef637627d1e59d2f82,8,3
300b0559d2d523ea8e5ba8f3f61ade92,8,3
f9dd9a8cfc84d41422b687402ab4619b,8,3
1011743f27a84fef8503f748cb1d951e,8,3
71408894cb2412e1f48530b6ec0a2e4b,8,2
48f5a8fa0f281cf8ab2f7905a11c3c29,8,15
d1fae75b8b6aec241093c7ccb1a27d3c,8,2
fc608ec5eadbd9c3b59babdc1f7ebca9,8,4
20512b4674a770930ecdcd3634e64cbe,8,17
63f8151f2afc1d5465d47f4c00c029ae,8,10
d73c0976dbad3c54466df6b139b1ef3d,8,6
6cda04e989dcb90b7a42f11b3638d824,8,2
4797c6132f890b44c782e3e3518b68ae,8,1
a187f41f4cc3a98eaf1e82f8b79c6fb2,8,2
8a6b47967a3590fb66d3b0a503b7e155,8,2
57261741e78d278aab2b462220b787f8,8,1
7877dbdb45b5fe2dcaa08551f96048a3,8,2
b28172a3fb839825322c132046f1bd8d,8,6
2e262f84377397dbc00ac6781ccc1c8b,8,6
5f3ce710839dcf62389d5187ece2d4e8,8,2
02efbfba398618f44f8c4097d6822ddd,8,5
db6dae09bac5138ab59b6d6c0a1c5284,8,5
fe88495263d9d9e9d2cc17b4815a6dfa,8,3
93c16dd65eef73dbb7c6286bbacdb734,8,3
e326f9904d668c8e2fce637b8b1fabe6,8,4
3227045c7007663566ae3d19aed8cca7,8,6
5340b130e66f95396ce83ee3f6d36ee4,8,2
3c630824cefd356b7289838656c9cdbc,8,3
f9bb72cf336b553a0895edff8be3b787,8,3
d12bd41a85b974ae688d89083c5dc77c,8,2
47e2f2848f677f90f495f3884d9fe2e7,8,5
b239ca7cd485940b31882363b52e6674,8,2
f718de7d7e4e4598f3579368cca01a91,8,9
debb76d62f02e0ea42769534a3d58286,8,7
9e7314b623f0dde678304009f6e16ee6,8,2
4691f9f99793c6535e4279ae1a5e75e3,8,5
a6885484f375e5b08eef9d9cac53af34,8,3
ee3db58fcad4472bc02859541f6f9a5c,8,2
fc9faebb277d32cb60f602a7c4b769f5,8,4
92ec15265ef47985627f664e5ec77d98,8,4
2efe3d3b0ddc295d2ce1c43f021078cb,8,24
466788a67857c13f5cda29829a296a92,8,3
128a17800e8fc3801c814f3f921418b0,8,3
0a4480a7856cae897440eb7229b25252,8,3
7b907821024740432d6d005caa3451ee,8,1
2ca4629d3b90f42d3590507521005592,8,3
b7c03d21bfaf98c81b21dd94e82d0391,8,7
6e2da070f43077174091a78e68313684,8,4
4895f8a5926847fbac7dd72661f60dd0,8,2
d583f0fd2e3f3c20be3c87938bfcd21b,8,3
aa2dc936dd126536c8f2eb4dbaf37333,8,4
3788e0af9e212034588d6d24fa1b7fd1,8,7
42ae5f07337ca05cc783cbf53a52e1b5,8,4
c81d8c64bac8003aa77329e1e4f078bb,8,7
73eca783c104f3d48b1e5c8d5b63be6b,8,4
f7040a177f3827f17f94bd8e437869ad,8,6
b4667cd2edff64c10f3994c1395c3e3a,8,6
6fabd639eca67c59f7c8e191316f3b16,8,6
a42283397a151200700834c740a51a37,8,1
12582224cebac18145db6690144db314,8,2
7c14826dc2064f880f7652f2b1da73e4,8,4
eff815e07af90858dc1de0952b153b9d,8,9
44997fe5448fcd26b6c093cd6efda36b,8,4
520f711ba8d6317f12503d49312f428b,8,4
f3de0893c636179ae92136f971523452,8,9
f4e3efa8e78dfe5fcf02d849dabe3869,8,6
1a46a59c4c13f2c52e453f8f490b7840,8,9
a032ff0a07f573a5a759ff255b26788d,8,5
eb73628992e7d5099384b8016d82e775,8,3
3d352a1e37d7eabd08d9104244fa0e21,8,6
0e8a52f34b055d2027ea7807c20119c4,8,5
f01dcdf8b36b19f3443d5209c827796f,8,5
263f3f7d242662e761668500f88a6e92,8,3
f1e8643379e102eb64bc8ed6989a2ec7,8,3
3cd1fc00785c7052ace31b764290e42c,8,6
b51ffac76798f4b49bed44e8f01a3030,8,4
8c37353173db5c03df9e813cfe9a9326,8,22
837a2b3fdf1af32fbddaedb82e8251fb,8,6
5aa65dc27dd9c4e4d81ec84ead95feb2,8,13
8cd863c5d05bcd7ee0e77483f1ec15e9,8,1
3e5e7b5fa03b93333f27d876d4026ec3,8,2
287c56aa824d8d1ea40246ad12013f62,8,6
2c23f1e95bc8b5a7a891d3d4a7651c3d,8,5
fa28b32a0c26a05aed07e5fec4c54b3a,8,5
9da388551ea23281b9bb4cbf12376992,8,6
f3d2d81bbba5674341cadf212e3ba72a,8,1
9d490e0cc1734e6efc3c66e08acc7d3b,8,6
562123563a31d7d3d69fd9ce87a0d443,8,4
6682badeb849b39a76e35a275574fe12,8,6
e5bf502cf18eaf816a5cb7d036dd46c4,8,5
5be0a4b3c5edf92cb76efb03c61c2474,8,5
ee4f8c845714cc804ba574f357113590,8,4
ce9c29eef68b7ebc6a4bc1014618bb4b,8,5
78cdcb172d0131f82c621d36e496db8d,8,12
0c6a2732270e3f0f66bd73dbde93b59e,8,3
4abba1209ac9ef2480b19c2e88391f23,8,5
a214ab5dc32ac17a484d2e0f95f8c90b,8,8
977e3e5b3884ce2843710ee5f5a3d12a,8,2
27a70a8fdf1c9edcfa01d463b45a5b03,8,19
6df5ccb6ecd13e123c2a9a0a5ed0ae9f,8,6
6a9ea3a6a0a791f6c34b8145d6cbd42a,8,4
fab137488ea6654792ec4cac3000cee8,8,17
5fce29fc25bfce9a829c5f4caa9ab9b6,8,4
6fe3cca762774a4e0e4e75467b4651e6,8,10
c33917dff50a1d91d9d26ea3c5e3a65a,8,17
88d707d3bef4ca2fc83d34f2d899dea4,8,6
7b5004a23c4918b7c96c9d0cfd6107b6,8,9
086986d3fe34c0417a41f76b14114fec,8,2
03202c9906e9d1140a8ac3e15f4492e8,8,5
37151727c96ceda28bc5b0eb91a25867,8,5
20aac17e27ac5fb3ebbf44a26b0e2d3c,8,9
60c2fd4bd6d23ab4fa7a910b61dac591,8,4
24b2d434709c901b14bca606ef51cecd,8,5
3a910fcc31e93133ce84280ebc47d956,8,4
f8204e84e9a426029a3f9848738caf33,8,6
3789bf493d97b36ed2f5a866cc668abb,8,4
a1119e009d1d91655405307f4c095818,8,11
b218243f33a7a07db609c34312c95c96,8,3
74df7f96ed0e23d9290b02f3534eb597,8,12
2f547e1278ec9e38b722447379fa08b7,8,3
80c54b49eb28ef498e5076bb0a7ca24c,8,5
988117e4f714ed70371d15b7063e0add,8,4
80b201a88f23aa35799eac75fa4cdf99,8,9
a975a4d132e3cd7cb429e0deffc7cf8d,8,5
def43ca6d79899925ea0c19f4fb63200,8,3
41d0cc817d720d7f3860716b335a3cb7,8,2
d17f1a91c60b8fe9d060b2579f04fd0a,8,11
3683eb727daa8e1c605aeabd87b02445,8,10
9bc4a96e4a1d676280d0f8ead78ceadf,8,5
fc5940447e1729d88293fb999ad3c2da,8,7
13ab379ac762d840b29042681a1a6156,8,8
1a70c0ce7afbcfbad9123d6c029f5ad6,8,2
861135e965db93780ab935ee79c6a68a,8,10
44de0afee520be53cfddd8428eb63160,8,1
6cf9278559172d523d1fbcf08988418c,8,23
8835bc08d0bba62b3f65c7903126fa49,8,9
98886a41872c9df13b990863b330f710,8,10
ab4b37a7cd1397e63f4b25586d5bfe9f,8,8
f4c87e038db78ef275deab58f19e5bd2,8,7
a147b97f47abbdb02f67ea00da442cd8,8,4
148634e0774ce5a1273806a9e639bb93,8,4
cd5d896429fb41469e5414dd0b56cd01,8,6
d2783b3ae3458b44a4ab7cc0169bbde6,8,3
5ff8bece1ba3adcb585b884358bb9917,8,10
9a503487f2a2141cfc220d61e43bd938,8,8
761de39b98af23c2f3b771461e2c5e2c,8,8
e9ff655634db2dac0d2c18cd8fc57869,8,4
6ee0abe7b83e046f6ca20743a8c6e7c7,8,4
2e203d616e144d45fd13e47098343406,8,15
f1a873fc10e7bd542bcc4198baade2b9,8,2
de9387b71120d212286385df34759406,8,6
33bc941e33954324394693138a3b95a6,8,7
08bf457a7ecf8ba28efb48f0add11cca,8,3
d1ef94426d8030042fb422bf0891ded3,8,4
c39c44584dde0d84f912a395af0bef21,8,8
a657f4281fa25af13388496f1075850d,8,6
7e72ec73eb316f40183f574d738eb99e,8,4
351c531e51df4db1eedeaaeacb58e0b1,8,7
f622f166555604252d12a9f66850ce2f,8,4
717255f43d5c9b702e9bc8c7d03a82ad,8,7
d86e65a13d3e7a90d876cb6b9064f1ac,8,8
dfbdae4128710f6f089dca71d4bc4844,8,6
ed4bfa707956ab491448f8f28a48f6c6,8,4
2c52a346156e0b2ae61c3642e9cc9d91,8,4
a5d02c2843eb25d8d1be6217c7483c14,8,7
b4623f97ac826702ad476db053f76c84,8,5
8053ea64c064df7d22ccf2099906d406,8,7
8abad7f94ac09beb87ae2286a4964e7e,8,2
0152de20f6e09fb1133847df8babd490,8,6
39f71ba799c87ce196465bad51c55d0d,8,9
f97a4a857b9a91dd1e7989becaed02ea,8,7
5658cfc0ef9916f519d7619207a08379,8,2
73b6ddc94c65c2002e53a5cb71257232,8,3
b63c4c6a266d6aa9a9eff6e38d566e85,8,8
b2d895292b5119d7d9306512de5bfe79,8,3
4d6d5d4ddbda3bae532db626873c671b,8,6
331839482e221dce28b19df7d740fcfa,8,6
39d42259839b9cfad053b83e19e14fc0,8,7
0b49ef15b00408f4b3cc8c7ac0c5ae19,8,3
a23fc2b3af4f1a48e6105fb5dd8d1348,8,6
42be6028bdacb5416ab5bd400589b0a3,8,5
d2df2c8001cece568604ec609cef2167,8,6
6694b68ebe1f4dff3b22fbbfff33d80a,8,10
968f909d3fba4660b8936a2d6041a917,8,5
77c155208a2ebfadeb34ab55497c597d,8,7
7a04f1c505fcb55b00384ea037f73f24,8,8
f419e615bbdeb34741d4bdd661ff8599,8,8
88fb1f364095174f013123c8a3781c31,8,12
dab23a46abb860b6b4816df41eacd610,8,3
b12e06af2feaab15941320b70896b799,8,5
f2d6e146e252aff67545075d6bca048b,8,6
0eb9e3204a220fb573180f4e6cd1c63a,8,5
2c08b1748cfbf8372658ca7f40ce82a7,8,4
9d8a5f2bdee14c918feed8f8cae3cf94,8,5
828999d80d891785ff88623835515884,8,15
6f9548bf66cabc7bc85e7b9fbcb9a9c6,8,2
11a651b87a97dc13026b8c8e7ea5c47a,8,7
77e6a10b9f7d2c7a06295e3098afac8c,8,7
6f019df1013d847952dafbd0abc55c94,8,6
8d5a48899e1fc850ea09b99a03b0e88f,8,6
6a8eb263ce16a204a4531e80e9bc83c9,8,6
1b34ffce967c05f131db610cabde984f,8,5
5c6684343f4ff2229622ce4745a49788,8,6
fcafda6e35d67d0f529ae71fa9af530a,8,5
23233c7048bb0dcf2c4f0554a258fd82,8,6
385d15b6382df6b32e10ff114cae5b4c,8,5
b919d851cfb225ed3aaad31f248ed88f,8,5
d65e0d373069ac61e2aa3f9212451d44,8,2
56aa3b6b2c30314ee80914fea9543573,8,2
e8b796d802e4323ebd1f364b69141f60,8,4
b2287ec8635a3c45b2c14d7b10cb1a69,8,4
92d1d8203d3deb0f8b536250763d8bca,8,3
fc6d2ee7c65043e4c842c367421052c6,8,3
a5963ec55629a3be5270283db13391a6,8,6
a2f4de10fceff6c008efd19d2b99725f,8,4
36b5cc783d21a08a8a8f6cf537de2153,8,10
886705cc2c44ec5ce3560d7a2fc95810,8,5
ddbc0e193a190c97a92bdb12aed510b8,8,4
6164d50a564536f9c8081d0358573bad,8,1
8585531565f837954132c3e78ff8afc7,8,3
6cdb86865449a92089579ea715e1c1d1,8,4
153a3985482d189af613f19120de205f,8,5
b703b9bca2536eca02a03e9f8f00fc47,8,16
96baca12064c33aaee05b2a4be3f3f2c,8,4
9ddb3509f5be4a428dd17530849d4d25,8,2
e760839bf2e95526c08cd98abaa16804,8,7
f88acff83deba351d28bbe79c34eeeb8,8,2
497a5004e62efcb3e0bfc7606c4fd50d,8,4
5dabb1e690a8366ee254e5ed03022359,8,4
9bdc00acb04f677adc8329b932122fd6,8,7
a3c299fda1b92fa41de80b43ecc70ddd,8,3
5a42abf0eee65d3a1e361aa49561a521,8,8
9776c1b12ae5fd1da578a2b8e064f2a9,8,6
92de9d50e681619c103a7634c2f8bdaf,8,18
8ad90551f6c31bd81ee660c78c7250ca,8,4
f3378188cb29f0cd9da2d838f2374f6b,8,8
ff46263ff739ee2c14bc41c6508dcb6c,8,7
020a1591ace758e4c97d7843e1a03a88,8,2
